"","bnum","react_id","all_r_per_g_homo","name","organism","reversible","direction","one_to_one"
"1184","b4213","23PDE9pp",TRUE,"cpdB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1185","b4213","3NTD2pp",TRUE,"cpdB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1186","b4213","3NTD9pp",TRUE,"cpdB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1187","b4214","BPNT",TRUE,"cysQ","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1188","b4233","UM3PL",TRUE,"mpl","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1189","b4233","UM4PL",TRUE,"mpl","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1190","b4239","TRE6PH",TRUE,"treC","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1191","b4242","MG2uabcpp",FALSE,"mgtA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1192","b4258","VALTRS",TRUE,"valS","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1193","b4265","5DGLCNt2rpp",FALSE,"idnT","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1194","b4265","IDONt2rpp",FALSE,"idnT","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"11931","b4265","5DGLCNt2rpp_b",FALSE,"idnT","Escherichia coli str. K-12 substr. MG1655",FALSE,"bwd",FALSE
"11941","b4265","IDONt2rpp_b",FALSE,"idnT","Escherichia coli str. K-12 substr. MG1655",FALSE,"bwd",FALSE
"1195","b4266","5DGLCNR",TRUE,"idnO","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"11951","b4266","5DGLCNR_b",TRUE,"idnO","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1196","b4267","IDOND2",TRUE,"idnD","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1197","b4267","IDOND",TRUE,"idnD","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"11971","b4267","IDOND_b",TRUE,"idnD","Escherichia coli str. K-12 substr. MG1655",FALSE,"bwd",FALSE
"1198","b4321","FRUURt2rpp",FALSE,"gntP","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"11981","b4321","FRUURt2rpp_b",FALSE,"gntP","Escherichia coli str. K-12 substr. MG1655",FALSE,"bwd",FALSE
"1199","b4322","MNNH",TRUE,"uxuA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1200","b4323","MANAO",TRUE,"uxuB","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"12001","b4323","MANAO_b",TRUE,"uxuB","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1201","b4356","GALCTNLt2pp",TRUE,"lgoT","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1202","b4358","GALCTLO",TRUE,"lgoD","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1203","b4367","FEOXAMR2",TRUE,"fhuF","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1204","b4367","FEOXAMR3",TRUE,"fhuF","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1205","b4367","FEOXAMR1",TRUE,"fhuF","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1206","b4381","DRPA",TRUE,"deoC","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1207","b4382","TMDPP",FALSE,"deoA","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"12071","b4382","TMDPP_b",FALSE,"deoA","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1208","b4383","PPM2",FALSE,"deoB","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"12081","b4383","PPM2_b",FALSE,"deoB","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1209","b4384","PUNP1",FALSE,"deoD","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"1210","b4384","PUNP2",FALSE,"deoD","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",FALSE
"12091","b4384","PUNP1_b",FALSE,"deoD","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"12101","b4384","PUNP2_b",FALSE,"deoD","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",FALSE
"1211","b4386","LIPATPT",TRUE,"lplA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1212","b4386","LIPAMPL",TRUE,"lplA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1213","b4386","OCTNLL",TRUE,"lplA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1214","b4388","PSP_L",TRUE,"serB","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1215","b4394","NTP11",FALSE,"yjjX","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1216","b4394","NTP12",FALSE,"yjjX","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",FALSE
"1217","b4474","FRULYSE",TRUE,"frlC","Escherichia coli str. K-12 substr. MG1655",TRUE,"fwd",TRUE
"12171","b4474","FRULYSE_b",TRUE,"frlC","Escherichia coli str. K-12 substr. MG1655",TRUE,"bwd",TRUE
"1218","b4477","DDPGALA",TRUE,"dgoA","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"12181","b4477","DDPGALA_b",TRUE,"dgoA","Escherichia coli str. K-12 substr. MG1655",FALSE,"bwd",TRUE
"1219","b4478","GALCTND",TRUE,"dgoD","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
"1220","b4481","AADDGT",TRUE,"wecF","Escherichia coli str. K-12 substr. MG1655",FALSE,"fwd",TRUE
